Year,Month,Day,Hour,Minute,Department,Division,Case_Type,Hundred_Block,Street_Name,Local_Area
2018,1,2,9,35,ENG - Streets,Traffic and Electrical Operations,Street and Traffic Light - Utility Damage,7##,GRANVILLE ST,Downtown
2018,1,2,9,35,ENG - Streets,Streets Operations,Streets - General Issues,7##,E PENDER ST,Strathcona
2018,1,2,9,40,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,6##,JACKSON AV,Strathcona
2018,1,2,9,45,DBL - Inspections,Property Use,PUI Noise Complaint Case,##,E CORDOVA ST,Downtown
2018,1,2,9,45,ENG - Solid Waste,Solid Waste Management,Illegal Dumping/Abandoned Garbage Pickup,50##,WALES ST,Renfrew-Collingwood
2018,1,2,9,50,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,49##,KERSLAND DRIVE,Riley Park
2018,1,2,9,50,DBL - Licensing & Animal Services,License Office,Licence Payment Request Case,5##,E 52ND AV,Sunset
2018,1,2,9,52,ENG - Water & Sewer,Water Operations,Water Service Turn On/Off Request,6##,GRANVILLE ST,Downtown
2018,1,2,9,52,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,49##,SPENCER ST,Renfrew-Collingwood
2018,1,2,9,54,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,8##,W HASTINGS ST,Downtown
2018,1,2,9,56,ENG - Streets,Streets Operations,Snow & Ice Removal - City Property,0, - 0 BURRARD BRIDGE,
2018,1,2,9,57,ENG - Streets,Streets Operations,Snow & Ice Removal - City Property,35##,W 13TH AV,Kitsilano
2018,1,2,10,2,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,1##,E 57TH AV,Sunset
2018,1,2,10,2,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,Intersection,MARGUERITE ST and W 41ST AV,Shaughnessy
2018,1,2,10,5,ENG - Streets,Streets Operations,Snow & Ice Removal - City Property,Intersection,MARGUERITE ST and W 41ST AV,Shaughnessy
2018,1,2,10,13,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,Intersection,BLENHEIM ST and W 16TH AV,Arbutus-Ridge
2018,1,2,10,18,ENG - Transportation,Street Activities - Streets Furniture,Street Furniture Repair and Maintenance Request,Intersection,GRANVILLE ST and W 67TH AV,Marpole
2018,1,2,10,19,ENG - Streets,Streets Operations,Pothole - Repair,20##,W 10TH AV,Kitsilano
2018,1,2,10,20,ENG - Streets,Streets Operations,Street - Surface Water Flooding,68##,BALSAM ST,Kerrisdale
2018,1,2,10,20,ENG - Water & Sewer,Water Operations,Water Service Locate Request,4##,W 63RD AV,Marpole
2018,1,2,10,24,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,5##,WHEELHOUSE SQUARE,Fairview
2018,1,2,10,24,ENG - Water & Sewer,Sewers Operations,Sewer Pipe Inquiries,16##,RENFREW ST,Hastings-Sunrise
2018,1,2,10,24,ENG - Water & Sewer,Water Operations,Water Service Locate Request,4##,W 63RD AV,Marpole
2018,1,2,10,24,DBL - Licensing & Animal Services,License Office,Licence Payment Request Case,8##,CAMBIE ST,Downtown
2018,1,2,10,29,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,39##,W 39TH AV,Dunbar-Southlands
2018,1,2,10,29,ENG - Streets,Streets Operations,Homelessness/Transient Issue,0, - 0 BURRARD BRIDGE,
2018,1,2,10,32,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,4##,HEATLEY AV,Strathcona
2018,1,2,10,32,ENG - Streets,Streets Operations,Pothole - Repair,11##,E KING EDWARD AV,Kensington-Cedar Cottage
2018,1,2,10,34,ENG - Streets,Traffic and Electrical Operations,Street Light - Pole Repair,Intersection,BLENHEIM ST and W 16TH AV,Arbutus-Ridge
2018,1,2,10,34,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,22##,W 12TH AV,Kitsilano
2018,1,2,10,39,ENG - Solid Waste,Sanitation,Dead Animal Pickup Case,32##,KINGSWAY,Renfrew-Collingwood
2018,1,2,10,39,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,52##,KILLARNEY ST,Renfrew-Collingwood
2018,1,2,10,41,ENG - Streets,Streets Operations,Streets - General Issues,41##,W 15TH AV,West Point Grey
2018,1,2,10,45,ENG - Streets,Streets Operations,Street - Surface Water Flooding,23##,E 6TH AV,Grandview-Woodland
2018,1,2,10,53,ENG - Streets,Streets Operations,Sidewalk - Repair,18##,E 55TH AV,Victoria-Fraserview
2018,1,2,10,56,ENG - Streets,Traffic and Electrical Operations,Street Light - New/Relocation,Intersection,POWELL ST and PRINCESS AV,Strathcona
2018,1,2,10,59,ENG - Water & Sewer,Water Operations,Water Service Turn On/Off Request,27##,GRAVELEY ST,Hastings-Sunrise
2018,1,2,11,5,DBL - Licensing & Animal Services,Animal Services,Animal Control General Inquiry Case,18##,SPYGLASS PLACE,Fairview
2018,1,2,11,7,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,29##,SW MARINE DRIVE,Kerrisdale
2018,1,2,11,12,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,7##,E 60TH AV,Sunset
2018,1,2,11,12,DBL - Licensing & Animal Services,License Office,Licence Payment Request Case,10##,PACIFIC ST,West End
2018,1,2,11,15,DBL - Licensing & Animal Services,License Office,Licence Payment Request Case,11##,E PENDER ST,Strathcona
2018,1,2,11,16,ENG - Streets,Traffic and Electrical Operations,Sign - Repair,17##,E 49TH AV,Victoria-Fraserview
2018,1,2,11,18,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,52##,CAMBIE ST,Riley Park
2018,1,2,11,19,DBL - Licensing & Animal Services,License Office,Gone Out of Business Case,48##,QUEBEC ST,Riley Park
2018,1,2,11,31,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,48##,PRINCE EDWARD ST,Riley Park
2018,1,2,11,34,DBL - Licensing & Animal Services,License Office,Licence Payment Request Case,24##,E HASTINGS ST,Hastings-Sunrise
2018,1,2,11,34,DBL - Licensing & Animal Services,License Office,Licence Payment Request Case,8##,E 10TH AV,Mount Pleasant
2018,1,2,11,35,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,24##,ADANAC ST,Hastings-Sunrise
2018,1,2,11,38,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,48##,NW MARINE DRIVE,
2018,1,2,11,39,DBL - Licensing & Animal Services,Animal Services,Lost Pets Case,Intersection,FIR ST and SMITH AV,
2018,1,2,11,40,ENG - Streets,Streets Operations,Pothole - Repair,28##,LAKEWOOD DRIVE,Kensington-Cedar Cottage
2018,1,2,11,41,DBL - Licensing & Animal Services,License Office,Gone Out of Business Case,11##,HOMER ST,Downtown
2018,1,2,11,42,Public Safety - Fire,Communications,Home Safety Check Request Case,24##,ADANAC ST,Hastings-Sunrise
2018,1,2,11,44,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,21##,W 38TH AV,Arbutus-Ridge
2018,1,2,11,45,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,1##,E 6TH AV,Mount Pleasant
2018,1,2,11,50,DBL - Inspections,Property Use,PUI Noise Complaint Case,##,E CORDOVA ST,Downtown
2018,1,2,11,52,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - External Organization,42##,ST. CATHERINES ST,Kensington-Cedar Cottage
2018,1,2,11,53,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,25##,E 42ND AV,Victoria-Fraserview
2018,1,2,11,56,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,14##,E 18TH AV,Kensington-Cedar Cottage
2018,1,2,11,58,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,52##,MAPLE ST,Shaughnessy
2018,1,2,12,3,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,11##,CONNAUGHT DRIVE,Shaughnessy
2018,1,2,12,3,ENG - Streets,Streets Operations,Pothole - Repair,5##,W 23RD AV,South Cambie
2018,1,2,12,4,ENG - Streets,Streets Operations,Street - Surface Water Flooding,52##,SPENCER ST,Renfrew-Collingwood
2018,1,2,12,6,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,25##,MAIN ST,Mount Pleasant
2018,1,2,12,17,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - External Organization,11##,BURRARD ST,Downtown
2018,1,2,12,22,ENG - Transportation,Street Activities - Streets Furniture,Street Furniture Repair and Maintenance Request,2##,E HASTINGS ST,Strathcona
2018,1,2,12,26,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,50##,WALDEN ST,Riley Park
2018,1,2,12,29,DBL - Licensing & Animal Services,License Office,Licence Payment Request Case,64##,FLEMING ST,Victoria-Fraserview
2018,1,2,12,31,DBL - Licensing & Animal Services,License Office,Licence Payment Request Case,14##,CLARK DRIVE,Strathcona
2018,1,2,12,33,ENG - Streets,Streets Operations,Street - Repair,35##,HAIDA DRIVE,Renfrew-Collingwood
2018,1,2,12,34,ENG - Streets,Streets Operations,Pothole - Repair,1600, - 1699 ROXBURGH CRESCENT,Shaughnessy
2018,1,2,12,34,ENG - Water & Sewer,Sewers Operations,Sewer Pipe Inquiries,22##,W 22ND AV,Arbutus-Ridge
2018,1,2,12,36,ENG - Streets,Streets Operations,Pothole - Repair,Intersection,E 50TH AV and WINDSOR ST,Sunset
2018,1,2,12,39,DBL - Licensing & Animal Services,Animal Services,Lost Pets Case,Intersection,TRAFALGAR ST and YORK AV,Kitsilano
2018,1,2,12,39,ENG - Streets,Streets Operations,Street - Repair,25##,NANAIMO ST,Kensington-Cedar Cottage
2018,1,2,12,39,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,3##,PENTICTON ST,Hastings-Sunrise
2018,1,2,12,40,ENG - Streets,Traffic and Electrical Operations,Sign - Repair,5##,W 19TH AV,South Cambie
2018,1,2,12,41,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,27##,TRINITY ST,Hastings-Sunrise
2018,1,2,12,44,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,24##,TRINITY ST,Hastings-Sunrise
2018,1,2,12,47,DBL - Inspections,Property Use,PUI Noise Complaint Case,1##,E BROADWAY,Mount Pleasant
2018,1,2,12,48,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,1##,E 40TH AV,Riley Park
2018,1,2,12,48,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,12##,DAVIE ST,West End
2018,1,2,12,51,ENG - Streets,Streets Operations,Sidewalk - Repair,35##,E 28TH AV,Renfrew-Collingwood
2018,1,2,12,53,DBL - Inspections,Property Use,PUI Noise Complaint Case,1##,E BROADWAY,Mount Pleasant
2018,1,2,12,54,ENG - Streets,Streets Operations,Street - Repair,19##,W 43RD AV,Kerrisdale
2018,1,2,12,55,DBL - Licensing & Animal Services,License Office,Licence Payment Request Case,33##,QUEENS AV,Renfrew-Collingwood
2018,1,2,12,58,ENG - Water & Sewer,Sewers Operations,Catch Basin Issues,13##,BUTE ST,West End
2018,1,2,13,4,ENG - Streets,Streets Operations,Pothole - Repair,43##,W 2ND AV,West Point Grey
2018,1,2,13,8,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,65##,NANAIMO ST,Victoria-Fraserview
2018,1,2,13,9,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,38##,W BROADWAY,West Point Grey
2018,1,2,13,16,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,34##,PRINCE EDWARD ST,Riley Park
2018,1,2,13,17,Public Safety - Fire,Prevention,FPB_General Inquiry Case,11##,GRANT ST,Strathcona
2018,1,2,13,17,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,36##,TRIUMPH ST,Hastings-Sunrise
2018,1,2,13,19,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,3##,E 18TH AV,Riley Park
2018,1,2,13,19,City Administration,Elections,Election General Concerns,18##,W 12TH AV,Kitsilano
2018,1,2,13,20,DBL - Inspections,Property Use,PUI Noise Complaint Case,69##,BEATRICE ST,Victoria-Fraserview
2018,1,2,13,20,Public Safety - Fire,Prevention,FPB_General Inquiry Case,11##,GRANT ST,Strathcona
2018,1,2,13,28,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,21##,UPLAND DRIVE,Victoria-Fraserview
2018,1,2,13,30,DBL - Licensing & Animal Services,Animal Services,Animal Control General Inquiry Case,Intersection,E 41ST AV and KNIGHT ST,Kensington-Cedar Cottage
2018,1,2,13,30,DBL - Licensing & Animal Services,Animal Services,Animal Control General Inquiry Case,Intersection,E 41ST AV and KNIGHT ST,Victoria-Fraserview
2018,1,2,13,31,ENG - Streets,Streets Operations,Streets - General Issues,2700, - 2799 HEMLOCK ST,Fairview
2018,1,2,13,32,DBL - Inspections,Property Use,PUI General Inquiry Case,3##,SKEENA ST,Hastings-Sunrise
2018,1,2,13,33,ENG - Streets,Traffic and Electrical Operations,Sign - Repair,Intersection,BLENHEIM ST and W 33RD AV,Dunbar-Southlands
2018,1,2,13,34,DBL - Inspections,Building,Building Inspection Cancellation Case,27##,TURNER ST,Hastings-Sunrise
2018,1,2,13,43,DBL - Licensing & Animal Services,Animal Services,Animal Control General Inquiry Case,12##,RAYMUR AV,Strathcona
2018,1,2,13,50,ENG - Solid Waste,Solid Waste Management,Illegal Dumping/Abandoned Garbage Pickup,56##,SHERBROOKE ST,Kensington-Cedar Cottage
2018,1,2,13,52,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,15##,W 60TH AV,Marpole
2018,1,2,13,55,ENG - Streets,Streets Operations,Pothole - Repair,16##,VENABLES ST,Grandview-Woodland
2018,1,2,13,58,ENG - Solid Waste,Sanitation,Dead Animal Pickup Case,2##,E 14TH AV,Mount Pleasant
2018,1,2,13,59,ENG - Water & Sewer,Water Operations,Water General Inquiry,70##,FRASER ST,Sunset
2018,1,2,14,0,ENG - Solid Waste,Sanitation,Dead Animal Pickup Case,13##,E 15TH AV,Kensington-Cedar Cottage
2018,1,2,14,5,DBL - Licensing & Animal Services,Animal Services,Animal Control General Inquiry Case,18##,SPYGLASS PLACE,Fairview
2018,1,2,14,21,ENG - Solid Waste,Transfer and Landfill Operations,Transfer Station & Recycling - General Inquiries,1800, - 1899 SPYGLASS PLACE,Fairview
2018,1,2,14,25,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,3##,MAIN ST,Strathcona
2018,1,2,14,25,ENG - Transportation,Street Activities - Streets Furniture,Street Furniture Repair and Maintenance Request,83##,GRANVILLE ST,Marpole
2018,1,2,14,35,DBL - Licensing & Animal Services,License Office,Gone Out of Business Case,26##,DUKE ST,Renfrew-Collingwood
2018,1,2,14,49,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,36##,SW MARINE DRIVE,Dunbar-Southlands
2018,1,2,14,55,ENG - Streets,Streets Operations,Pothole - Repair,34##,FLEMING ST,Kensington-Cedar Cottage
2018,1,2,15,4,DBL - Licensing & Animal Services,License Office,Gone Out of Business Case,5##,W 10TH AV,Fairview
2018,1,2,15,7,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,85##,SELKIRK ST,Marpole
2018,1,2,15,9,ENG - Streets,Traffic and Electrical Operations,Sign - Repair,1##,W HASTINGS ST,Downtown
2018,1,2,15,16,ENG - Streets,Streets Operations,Pothole - Repair,3##,E 10TH AV,Mount Pleasant
2018,1,2,15,22,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,21##,W 38TH AV,Arbutus-Ridge
2018,1,2,15,26,DBL - Licensing & Animal Services,Animal Services,Lost Pets Case,68##,YEW ST,Kerrisdale
2018,1,2,15,29,DBL - Inspections,Property Use,PUI Noise Complaint Case,17##,ONTARIO ST,Mount Pleasant
