Year,Month,Day,Hour,Minute,Department,Division,Case_Type,Hundred_Block,Street_Name,Local_Area
2018,8,1,12,41,ENG - Streets,Streets Operations,Sidewalk - Repair,22##,GRANVILLE ST,Fairview
2018,8,1,13,4,ENG - Water & Sewer,Waterworks Operations,Water Work Site Complaint,25##,PANDORA ST,Hastings-Sunrise
2018,8,1,13,4,ENG - Streets,Streets Operations,Streets - General Issues,Intersection,DUNSMUIR VIADUCT and GEORGIA VIADUCT and GORE AV and PRIOR ST,Strathcona
2018,8,1,13,6,DBL - Licensing & Animal Services,Animal Services,Lost Pets Case,5##,BEACH CRESCENT,Downtown
2018,8,1,13,6,DBL - Administration,Administration Branch,Secondary Suite Information Request,44##,JAMES ST,Riley Park
2018,8,1,13,14,ENG - Water & Sewer,Sewers Operations,Catch Basin Issues,19##,TRIMBLE ST,West Point Grey
2018,8,1,13,19,ENG - Streets,Streets Operations,Sidewalk - Repair,9##,W CORDOVA ST,Downtown
2018,8,1,13,19,ENG - Waste Management & Resource Recovery,Sanitation Operations,Dead Animal Pickup Case,19##,E HASTINGS ST,Grandview-Woodland
2018,8,1,13,19,ENG - Streets,"Streets, Traffic and Electrical Operations",Pavement Marking - Repair,43##,W 8TH AV,West Point Grey
2018,8,1,13,20,ENG - Waste Management & Resource Recovery,Sanitation Operations,Collection Calendar Mail-Out Request,75##,ANGUS DRIVE,Kerrisdale
2018,8,1,13,32,ENG - Water & Sewer,Waterworks Operations,Water Leaks/Breaks,83##,ELLIOTT ST,Killarney
2018,8,1,13,48,ENG - Streets,"Streets, Traffic and Electrical Operations",Sign - Repair,4##,E 8TH AV,Mount Pleasant
2018,8,1,13,49,ENG - Streets,"Streets, Traffic and Electrical Operations",Street Light - Out,46##,W 11TH AV,West Point Grey
2018,8,1,13,51,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,10##,W HASTINGS ST,Downtown
2018,8,1,13,52,Public Safety - Fire,Prevention,FPB_General Inquiry Case,65##,BROOKS ST,Killarney
2018,8,1,13,54,ENG - Water & Sewer,Waterworks Operations,Water Service Turn On/Off Request,29##,HORLEY ST,Renfrew-Collingwood
2018,8,1,13,58,DBL - Licensing & Animal Services,Animal Services,Holding Stray Case,Intersection,DUCHESS ST and KINGSWAY,Renfrew-Collingwood
2018,8,1,14,18,ENG - Transportation,Street Activities - Streets Furniture,Street Furniture Repair and Maintenance Request,9##,ROBSON ST,Downtown
2018,8,1,14,19,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,26##,CLARK DRIVE,Kensington-Cedar Cottage
2018,8,1,14,27,ENG - Streets,"Streets, Traffic and Electrical Operations",Pavement Marking - Repair,Intersection,E 63RD AV and PRINCE ALBERT ST,Sunset
2018,8,1,14,30,ENG - Water & Sewer,Waterworks Operations,Water Leaks/Breaks,32##,ADANAC ST,Hastings-Sunrise
2018,8,1,14,35,ENG - Streets,Streets Operations,Streets - General Issues,Intersection,DUNSMUIR VIADUCT and GEORGIA VIADUCT and GORE AV and PRIOR ST,Strathcona
2018,8,1,14,36,ENG - Water & Sewer,Waterworks Design,Water Conservation Violation,21##,W 18TH AV,Arbutus-Ridge
2018,8,1,14,37,ENG - Transportation,Street Activities - Streets Furniture,Street Furniture Repair and Maintenance Request,35##,KINGSWAY,Renfrew-Collingwood
2018,8,1,14,46,ENG - Streets,Streets Operations,Streets - General Issues,Intersection,DUNSMUIR VIADUCT and GEORGIA VIADUCT and GORE AV and PRIOR ST,Strathcona
2018,8,1,14,47,ENG - Streets,Streets Operations,Streets - General Issues,Intersection,DUNSMUIR VIADUCT and GEORGIA VIADUCT and GORE AV and PRIOR ST,Strathcona
2018,8,1,15,7,ENG - Streets,Streets Operations,Sidewalk - Repair,4##,E 45TH AV,Sunset
2018,8,1,15,12,DBL - Inspections,Property Use,PUI General Inquiry Case,16##,E 18TH AV,Kensington-Cedar Cottage
2018,8,1,15,13,ENG - Waste Management & Resource Recovery,Sanitation Operations,Dead Animal Pickup Case,Intersection,HUDSON ST and W 49TH AV,Oakridge
2018,8,1,15,16,ENG - Streets,Streets Operations,Sidewalk - Repair,14##,E 60TH AV,Victoria-Fraserview
2018,8,1,15,18,ENG - Streets,Streets Operations,Street - Repair,14##,E 60TH AV,Victoria-Fraserview
2018,8,1,15,19,DBL - Inspections,Property Use,PUI Noise Complaint Case,66##,CLARENDON ST,Victoria-Fraserview
2018,8,1,15,20,DBL - Inspections,Property Use,PUI Noise Complaint Case,6##,W 8TH AV,Fairview
2018,8,1,15,25,ENG - Water & Sewer,Waterworks Operations,Water General Inquiry,Intersection,DUNSMUIR VIADUCT and GEORGIA VIADUCT and GORE AV and PRIOR ST,Strathcona
2018,8,1,15,25,ENG - Streets,Streets Operations,Boulevard Maintenance Issues,38##,W 15TH AV,West Point Grey
2018,8,1,15,27,ENG - Streets,"Streets, Traffic and Electrical Operations",Street Light - Out,28##,E 43RD AV,Killarney
2018,8,1,15,38,ENG - Streets,Streets Operations,Homelessness/Transient Issue,##,E PENDER ST,Downtown
2018,8,1,15,40,ENG - Streets,Streets Operations,Pothole - Repair,55##,OAK ST,South Cambie
2018,8,1,15,53,ENG - Water & Sewer,Waterworks Operations,Water Service Locate Request,15##,W 63RD AV,Marpole
2018,8,1,16,6,ENG - Waste Management & Resource Recovery,Sanitation Operations,Dead Animal Pickup Case,61##,COLLINGWOOD ST,Dunbar-Southlands
2018,8,1,16,15,ENG - Water & Sewer,Waterworks Operations,Water Hydrant Issue,81##,CAMBIE ST,Marpole
2018,8,1,16,16,ENG - Streets,Streets Operations,Trees and Vegetation Encroachment - City Property,78##,ANGUS DRIVE,Kerrisdale
2018,8,1,16,39,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,4##,E 6TH AV,Mount Pleasant
2018,8,1,16,57,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,3##,UNADDRESSED LOCATION,
2018,8,1,17,1,DBL - Inspections,Property Use,PUI Noise Complaint Case,59##,WEST BOULEVARD,Kerrisdale
2018,8,1,17,4,ENG - Streets,Streets Operations,Street - Surface Water Flooding,84##,CAMBIE ST,Marpole
2018,8,1,17,5,ENG - Water & Sewer,Sewers Operations,Sewer Manhole Issues,1400, - 1499 CHESTNUT ST,Kitsilano
2018,8,1,17,11,ENG - Streets,Streets Operations,Streets - General Issues,7##,E 7TH AV,Mount Pleasant
2018,8,1,17,21,DBL - Licensing & Animal Services,Animal Services,Holding Stray Case,25##,CHARLES ST,Hastings-Sunrise
2018,8,1,17,31,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,15##,E 5TH AV,Grandview-Woodland
2018,8,1,17,35,ENG - Water & Sewer,Waterworks Operations,Water Leaks/Breaks,27##,VINE ST,Kitsilano
2018,8,1,17,45,DBL - Licensing & Animal Services,Animal Services,Holding Stray Case,20##,E 43RD AV,Victoria-Fraserview
2018,8,1,17,52,ENG - Waste Management & Resource Recovery,Sanitation Operations,Dead Animal Pickup Case,3##,W GEORGIA ST,Downtown
2018,8,1,17,58,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,3##,UNADDRESSED LOCATION,
2018,8,1,18,10,ENG - Waste Management & Resource Recovery,Sanitation Operations,Dead Animal Pickup Case,9##,RENFREW ST,Hastings-Sunrise
2018,8,1,18,12,ENG - Water & Sewer,Waterworks Design,Water Conservation Violation,3##,UNADDRESSED LOCATION,
2018,8,1,18,15,ENG - Water & Sewer,Waterworks Design,Water Conservation Violation,3##,UNADDRESSED LOCATION,
2018,8,1,18,21,ENG - Streets,Streets Operations,Street - Surface Water Flooding,27##,VINE ST,Kitsilano
2018,8,1,18,21,ENG - Streets,Streets Operations,Boulevard Maintenance Issues,14##,E 18TH AV,Kensington-Cedar Cottage
2018,8,1,18,36,ENG - Streets,Streets Operations,Streets - General Issues,Intersection,CORNWALL AV and MAPLE ST,Kitsilano
2018,8,1,18,39,ENG - Streets,Streets Operations,Streets - General Issues,Intersection,CORNWALL AV and LABURNUM ST,Kitsilano
2018,8,1,18,41,ENG - Streets,Streets Operations,Streets - General Issues,Intersection,CORNWALL AV and CYPRESS ST,Kitsilano
2018,8,1,18,43,DBL - Licensing & Animal Services,Animal Services,Lost Pets Case,Intersection,ADANAC ST and KASLO ST,Hastings-Sunrise
2018,8,1,18,46,ENG - Transportation,Street Activities - Streets Furniture,Street Furniture Repair and Maintenance Request,1##,ABBOTT ST,Downtown
2018,8,1,18,48,ENG - Water & Sewer,Waterworks Operations,Water Hydrant Issue,33##,KINGSWAY,Killarney
2018,8,1,18,51,ENG - Water & Sewer,Waterworks Operations,Water Leaks/Breaks,16##,W 6TH AV,Fairview
2018,8,1,19,9,ENG - Streets,Streets Operations,Streets - General Issues,1700, - 1799 DAVIE ST,West End
2018,8,1,19,16,DBL - Licensing & Animal Services,Animal Services,Lost Pets Case,Intersection,E 41ST AV and VICTORIA DRIVE,Kensington-Cedar Cottage
2018,8,1,19,16,DBL - Licensing & Animal Services,Animal Services,Lost Pets Case,Intersection,E 41ST AV and VICTORIA DRIVE,Victoria-Fraserview
2018,8,1,19,23,ENG - Streets,"Streets, Traffic and Electrical Operations",Sign - Repair,2##,RAYMUR AV,Strathcona
2018,8,1,19,28,ENG - Streets,Streets Operations,Boulevard Maintenance Issues,3##,N GARDEN DRIVE,Grandview-Woodland
2018,8,1,19,50,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,22##,FRASERVIEW DRIVE,Victoria-Fraserview
2018,8,1,20,4,ENG - Streets,"Streets, Traffic and Electrical Operations",Street Light - Out,13##,MINTO CRESCENT,Shaughnessy
2018,8,1,20,5,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,19##,NELSON ST,West End
2018,8,1,20,26,DBL - Inspections,Property Use,PUI Noise Complaint Case,18##,E 1ST AV,Grandview-Woodland
2018,8,1,20,50,DBL - Inspections,Property Use,PUI Noise Complaint Case,1##,W CORDOVA ST,Downtown
2018,8,1,21,6,ENG - Streets,Streets Operations,Homelessness/Transient Issue,8##,GORE AV,Strathcona
2018,8,1,21,8,ENG - Water & Sewer,Waterworks Operations,Water Hydrant Issue,22##,W 10TH AV,Kitsilano
2018,8,1,21,12,ENG - Streets,Streets Operations,Street - Surface Water Flooding,84##,CAMBIE ST,Marpole
2018,8,1,21,19,ENG - Streets,"Streets, Traffic and Electrical Operations",Sign - Repair,86##,OAK ST,Marpole
2018,8,1,21,25,ENG - Water & Sewer,Sewers Operations,Sewer Odour Complaints,3##,WATER ST,Downtown
2018,8,1,21,42,ENG - Streets,"Streets, Traffic and Electrical Operations",Street Light - Out,6##,E 10TH AV,Mount Pleasant
2018,8,1,21,51,ENG - Streets,Streets Operations,Street - Surface Water Flooding,27##,VINE ST,Kitsilano
2018,8,1,22,0,ENG - Streets,"Streets, Traffic and Electrical Operations",Street Light - Out,4##,DUNLEVY AV,Strathcona
2018,8,1,22,31,ENG - Streets,"Streets, Traffic and Electrical Operations",Street Light - Flat Glass Fixture Request,22##,E 47TH AV,Victoria-Fraserview
2018,8,1,23,3,ENG - Waste Management & Resource Recovery,Sanitation Operations,Parks Litter Can or Cart Request,30##,VICTORIA DRIVE,Kensington-Cedar Cottage
2018,8,1,23,12,ENG - Waste Management & Resource Recovery,Sanitation Operations,Dead Animal Pickup Case,13##,E 57TH AV,Sunset
2018,8,1,23,14,ENG - Streets,"Streets, Traffic and Electrical Operations",Street Light - Out,33##,E 23RD AV,Renfrew-Collingwood
2018,8,1,23,18,DBL - Inspections,Property Use,PUI Noise Complaint Case,43##,NANAIMO ST,Renfrew-Collingwood
2018,8,2,0,22,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,21##,PARKER ST,Grandview-Woodland
2018,8,2,0,51,ENG - Water & Sewer,Waterworks Operations,Water Hydrant Issue,32##,SLOCAN ST,Renfrew-Collingwood
2018,8,2,1,2,ENG - Streets,Streets Operations,Pothole - Repair,34##,CAMBRIDGE ST,Hastings-Sunrise
2018,8,2,1,59,ENG - Streets,"Streets, Traffic and Electrical Operations",Street Light - Out,38##,W 51ST AV,Dunbar-Southlands
2018,8,2,2,47,DBL - Inspections,Property Use,PUI Noise Complaint Case,54##,CECIL ST,Renfrew-Collingwood
2018,8,2,7,2,ENG - Water & Sewer,Waterworks Operations,Water Hydrant Issue,35##,CORNETT ROAD,Renfrew-Collingwood
2018,8,2,7,4,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,1##,W 6TH AV,Mount Pleasant
2018,8,2,7,7,ENG - Streets,"Streets, Traffic and Electrical Operations",Sign - Repair,Intersection,BIRCH ST and W 14TH AV,Fairview
2018,8,2,7,16,ENG - Water & Sewer,Waterworks Operations,Water Leaks/Breaks,7##,W 68TH AV,Marpole
2018,8,2,7,16,ENG - Transportation,Street Activities - Streets Furniture,Street Furniture Repair and Maintenance Request,Intersection,ARBUTUS ST and NANTON AV,Arbutus-Ridge
2018,8,2,7,23,DBL - Inspections,Property Use,PUI Noise Complaint Case,17##,COLUMBIA ST,Mount Pleasant
2018,8,2,7,23,DBL - Inspections,Property Use,PUI Noise Complaint Case,17##,COLUMBIA ST,Mount Pleasant
2018,8,2,7,23,ENG - Waste Management & Resource Recovery,Sanitation Operations,Parks Litter Can or Cart Request,7##,KEEFER ST,Strathcona
2018,8,2,7,24,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,17##,E 8TH AV,Grandview-Woodland
2018,8,2,7,24,ENG - Waste Management & Resource Recovery,Sanitation Operations,Parks Litter Can or Cart Request,7##,E GEORGIA ST,Strathcona
2018,8,2,7,24,ENG - Streets,Streets Operations,Streets - General Issues,26##,W 4TH AV,Kitsilano
2018,8,2,7,41,ENG - Waste Management & Resource Recovery,Sanitation Operations,Parks Litter Can or Cart Request,2##,ALVIN NAROD MEWS,Downtown
2018,8,2,7,56,ENG - Streets,Streets Operations,Streets - General Issues,44##,BELMONT AV,West Point Grey
2018,8,2,7,56,ENG - Water & Sewer,Waterworks Operations,Water Leaks/Breaks,11##,KEEFER ST,Strathcona
2018,8,2,8,10,ENG - Water & Sewer,Sewers Operations,Sewer Pipe Inquiries,22##,TURNER ST,Grandview-Woodland
2018,8,2,8,25,Public Safety - Fire,Prevention,FPB_General Inquiry Case,17##,E 35TH AV,Kensington-Cedar Cottage
2018,8,2,8,26,ENG - Water & Sewer,Waterworks Design,Water Conservation Violation,24##,BRUNSWICK ST,Mount Pleasant
2018,8,2,8,31,ENG - Streets,"Streets, Traffic and Electrical Operations",Sign - Repair,16##,VENABLES ST,Grandview-Woodland
2018,8,2,8,32,Public Safety - Fire,Prevention,FPB_General Inquiry Case,4##,W 12TH AV,Mount Pleasant
2018,8,2,8,38,ENG - Streets,"Streets, Traffic and Electrical Operations",Street Light - Out,9##,ROBSON ST,Downtown
2018,8,2,8,38,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,10##,E 14TH AV,Mount Pleasant
2018,8,2,8,39,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,9##,W GEORGIA ST,Downtown
2018,8,2,8,39,Public Safety - Fire,Prevention,FPB_General Inquiry Case,21##,EDDINGTON DRIVE,Arbutus-Ridge
2018,8,2,8,46,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,11##,W CORDOVA ST,Downtown
2018,8,2,8,47,ENG - Streets,Streets Operations,Pothole - Repair,2100, - 2199 E 4TH AV,Grandview-Woodland
2018,8,2,8,58,ENG - Waste Management & Resource Recovery,Sanitation Operations,Dead Animal Pickup Case,8##,SEYMOUR ST,Downtown
2018,8,2,9,2,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,3##,UNADDRESSED LOCATION,
2018,8,2,9,9,DBL - Inspections,Property Use,PUI Noise General Inquiry Case,18##,SPYGLASS PLACE,Fairview
2018,8,2,9,11,ENG - Streets,Streets & Electrical Design,Wheelchair Curb/Ramp Request,Intersection,E 50TH AV and WINDSOR ST,Sunset
2018,8,2,9,16,ENG - Water & Sewer,Waterworks Design,Water Conservation Violation,41##,STAULO CRESCENT,Dunbar-Southlands
2018,8,2,9,16,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,36##,TANNER ST,Renfrew-Collingwood
2018,8,2,9,19,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,8##,E 18TH AV,Kensington-Cedar Cottage
2018,8,2,9,20,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,8##,E 19TH AV,Kensington-Cedar Cottage
2018,8,2,9,21,ENG - Waste Management & Resource Recovery,Sanitation Operations,Dead Animal Pickup Case,12##,E 8TH AV,Mount Pleasant
2018,8,2,9,23,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,10##,KINGSWAY,Kensington-Cedar Cottage
2018,8,2,9,26,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,25##,BIRCH ST,Fairview
2018,8,2,9,30,ENG - Streets,"Streets, Traffic and Electrical Operations",Sign - Repair,13##,W 15TH AV,Fairview
2018,8,2,9,31,ENG - Water & Sewer,Waterworks Operations,Water Leaks/Breaks,9##,BIDWELL ST,West End
2018,8,2,9,34,ENG - Streets,"Streets, Traffic and Electrical Operations",Sign - Repair,9##,BURRARD ST,West End
2018,8,2,9,35,ENG - Waste Management & Resource Recovery,Sanitation Operations,Dead Animal Pickup Case,12##,ISLAND PARK WALK,Fairview
2018,8,2,9,37,ENG - Water & Sewer,Waterworks Operations,Water Hydrant Issue,Intersection,KINGSWAY and TYNE ST,Killarney
2018,8,2,9,37,ENG - Water & Sewer,Waterworks Operations,Water Hydrant Issue,Intersection,KINGSWAY and TYNE ST,Renfrew-Collingwood
2018,8,2,9,51,ENG - Streets,Streets Operations,Homelessness/Transient Issue,41##,VICTORIA DRIVE,Kensington-Cedar Cottage
2018,8,2,9,52,ENG - Transportation,Street Activities - Streets Furniture,Street Furniture Repair and Maintenance Request,9##,DAVIE ST,Downtown
2018,8,2,9,52,ENG - Streets,"Streets, Traffic and Electrical Operations",Sign - Repair,41##,QUESNEL DRIVE,Arbutus-Ridge
