Year,Month,Day,Hour,Minute,Department,Division,Case_Type,Hundred_Block,Street_Name,Local_Area
2017,6,1,10,13,ENG - Streets,Streets Operations,Street - Repair,1300, - 1399 E 49TH AV,Sunset
2017,6,1,10,21,ENG - Streets,Streets Operations,Street - Repair,1300, - 1399 E 49TH AV,Sunset
2017,6,1,10,24,CSG - Inspections,Property Use,PUI Noise Complaint Case,3##,E 10TH AV,Mount Pleasant
2017,6,1,10,27,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),6##,E 22ND AV,Riley Park
2017,6,1,10,28,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,46##,DRUMMOND DRIVE,West Point Grey
2017,6,1,10,29,ENG - Streets,Streets Operations,Pothole - Repair,Intersection,W 42ND AV and WEST BOULEVARD,Kerrisdale
2017,6,1,10,30,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,Intersection,E 28TH AV and GLADSTONE ST,Kensington-Cedar Cottage
2017,6,1,10,33,ENG - Streets,Streets Operations,Trees and Vegetation Encroachment - City Property,Intersection,W 54TH AV and WEST BOULEVARD,Kerrisdale
2017,6,1,10,33,Business Planning & Services,311 Contact Centre,Citizen Feedback,46##,DRUMMOND DRIVE,West Point Grey
2017,6,1,10,34,ENG - Streets,Streets Operations,Homelessness/Transient Issue,3##,POWELL ST,Strathcona
2017,6,1,10,35,ENG - Streets,Streets Operations,Pothole - Repair,3##,UNADDRESSED LOCATION,
2017,6,1,10,36,ENG - Solid Waste,Sanitation,Cart - Garbage,4##,W 26TH AV,Riley Park
2017,6,1,10,36,ENG - Streets,Streets Operations,Boulevard Maintenance Issues,15##,W 34TH AV,Shaughnessy
2017,6,1,10,37,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,13##,W 62ND AV,Marpole
2017,6,1,10,41,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,10##,SEMLIN DRIVE,Grandview-Woodland
2017,6,1,10,42,ENG - Streets,Streets Operations,Trees and Vegetation Encroachment - City Property,Intersection,LAUREL ST and W 7TH AV,Fairview
2017,6,1,10,42,ENG - Streets,Streets Operations,Pothole - Repair,3300, - 3399 E 1ST AV,Hastings-Sunrise
2017,6,1,10,42,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),24##,PANDORA ST,Hastings-Sunrise
2017,6,1,10,48,ENG - Streets,Traffic and Electrical Operations,Sign - Repair,Intersection,BALACLAVA ST and W 53RD AV,Kerrisdale
2017,6,1,10,49,ENG - Streets,Streets Operations,Homelessness/Transient Issue,17##,COTTRELL ST,Strathcona
2017,6,1,10,50,ENG - Solid Waste,Sanitation,Dead Animal Pickup Case,33##,KINGSWAY,Renfrew-Collingwood
2017,6,1,10,53,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,14##,ANGUS DRIVE,Shaughnessy
2017,6,1,10,55,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,1500, - 1599 ARBUTUS ST,Kitsilano
2017,6,1,10,55,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,17##,E 29TH AV,Kensington-Cedar Cottage
2017,6,1,10,56,Business Planning & Services,311 Contact Centre,Citizen Feedback,1800, - 1899 W 3RD AV,
2017,6,1,10,57,CSG - Licenses,Animal Services,Animal Control General Inquiry Case,8##,W 47TH AV,Oakridge
2017,6,1,10,58,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,42##,ARBUTUS ST,
2017,6,1,10,58,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),4##,E 55TH AV,Sunset
2017,6,1,10,58,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,24##,TRAFALGAR ST,Kitsilano
2017,6,1,11,3,ENG - Streets,Streets Operations,Homelessness/Transient Issue,3##,ALEXANDER ST,Strathcona
2017,6,1,11,3,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,4##,AUBREY PLACE,Riley Park
2017,6,1,11,3,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),31##,W 53RD AV,Kerrisdale
2017,6,1,11,4,ENG - Solid Waste,Sanitation,Cart - Garbage,50##,INVERNESS ST,Kensington-Cedar Cottage
2017,6,1,11,6,ENG - Streets,Streets Operations,Pothole - Repair,Intersection,KERR ST and SE MARINE DRIVE,Killarney
2017,6,1,11,7,CSG - Licenses,Animal Services,Holding Stray Case,##,E 8TH AV,Mount Pleasant
2017,6,1,11,9,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,36##,E 49TH AV,Killarney
2017,6,1,11,11,ENG - Water & Sewer,Sewers Operations,Sewer General Inquiries,27##,W 15TH AV,Kitsilano
2017,6,1,11,15,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,Intersection,GRANDVIEW HWY SOUTH and PENTICTON ST,Renfrew-Collingwood
2017,6,1,11,16,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),25##,W 15TH AV,Kitsilano
2017,6,1,11,21,ENG - Solid Waste,Sanitation,Cart - Garbage,38##,ARBUTUS ST,Arbutus Ridge
2017,6,1,11,24,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),38##,ARBUTUS ST,Arbutus Ridge
2017,6,1,11,26,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,4##,W 20TH AV,Riley Park
2017,6,1,11,27,CSG - Licenses,Animal Services,Animal Control General Inquiry Case,32##,W 24TH AV,Dunbar Southlands
2017,6,1,11,28,ENG - Solid Waste,Sanitation,Cart - Garbage,30##,EUCLID AV,Renfrew-Collingwood
2017,6,1,11,33,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,55##,DUMFRIES ST,Kensington-Cedar Cottage
2017,6,1,11,33,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,26##,TRIUMPH ST,Hastings-Sunrise
2017,6,1,11,38,ENG - Water & Sewer,Sewers Operations,Sewer General Inquiries,64##,BALACLAVA ST,Kerrisdale
2017,6,1,11,39,ENG - Water & Sewer,Water Operations,Water Service Locate Request,28##,ST. GEORGE ST,Mount Pleasant
2017,6,1,11,42,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,Intersection,BIRCH ST and W 15TH AV,Fairview
2017,6,1,11,43,ENG - Solid Waste,Sanitation,Cart - Garbage,55##,SHERBROOKE ST,Kensington-Cedar Cottage
2017,6,1,11,49,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,27##,E 49TH AV,Killarney
2017,6,1,11,51,CSG - Inspections,Property Use,PUI General Inquiry Case,10##,E 24TH AV,Kensington-Cedar Cottage
2017,6,1,11,53,ENG - Water & Sewer,Water Design,Water Conservation Violation,21##,TRUTCH ST,Kitsilano
2017,6,1,11,54,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,11##,E 16TH AV,Kensington-Cedar Cottage
2017,6,1,11,55,CSG - Licenses,Animal Services,Animal Control General Inquiry Case,19##,WALLACE ST,West Point Grey
2017,6,1,12,1,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,21##,TRUTCH ST,Kitsilano
2017,6,1,12,4,ENG - Streets,Streets Operations,Street - Surface Water Flooding,4##,AUBREY PLACE,Riley Park
2017,6,1,12,6,ENG - Streets,Streets Operations,Pothole - Repair,Intersection,CAMBIE ST and SW MARINE DRIVE,Marpole
2017,6,1,12,6,ENG - Solid Waste,Sanitation,Cart - Garbage,12##,E 26TH AV,Kensington-Cedar Cottage
2017,6,1,12,7,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,33##,E GEORGIA ST,Hastings-Sunrise
2017,6,1,12,8,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,5##,BEATTY ST,Downtown
2017,6,1,12,11,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,11##,E 61ST AV,Sunset
2017,6,1,12,16,CSG - Inspections,Property Use,PUI Noise Complaint Case,59##,BALSAM ST,Kerrisdale
2017,6,1,12,18,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,17##,E 64TH AV,Victoria-Fraserview
2017,6,1,12,20,ENG - Water & Sewer,Water Operations,Water Work Site Complaint,25##,WALLACE CRESCENT,West Point Grey
2017,6,1,12,22,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),39##,PRINCE EDWARD ST,Riley Park
2017,6,1,12,24,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),10##,E 52ND AV,Sunset
2017,6,1,12,28,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),28##,E PENDER ST,Hastings-Sunrise
2017,6,1,12,30,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,Intersection,BIDWELL ST and DAVIE ST,West End
2017,6,1,12,31,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,28##,W 38TH AV,Arbutus Ridge
2017,6,1,12,35,ENG - Streets,Streets Operations,Pothole - Repair,64##,FRASER ST,Sunset
2017,6,1,12,40,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,7##,E 26TH AV,Kensington-Cedar Cottage
2017,6,1,12,41,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,4##,E 56TH AV,Sunset
2017,6,1,12,41,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,7##,E 26TH AV,Kensington-Cedar Cottage
2017,6,1,12,44,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,3##,E 54TH AV,Sunset
2017,6,1,12,46,Business Planning & Services,311 Contact Centre,Citizen Feedback,Intersection,DUNLEVY AV and E HASTINGS ST,Strathcona
2017,6,1,12,48,ENG - Solid Waste,Sanitation,Cart - Garbage,26##,WAVERLEY AV,Victoria-Fraserview
2017,6,1,12,50,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),26##,WAVERLEY AV,Victoria-Fraserview
2017,6,1,12,52,Business Planning & Services,311 Contact Centre,Citizen Feedback,22##,W BROADWAY,Kitsilano
2017,6,1,12,54,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),67##,CARTIER ST,Oakridge
2017,6,1,12,58,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,700, - 799 CHILCO ST,West End
2017,6,1,13,2,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,1100, - 1199 COMOX ST,West End
2017,6,1,13,2,ENG - Streets,Streets Operations,Pothole - Repair,2600, - 2699 E HASTINGS ST,Hastings-Sunrise
2017,6,1,13,4,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,19##,MAIN ST,Mount Pleasant
2017,6,1,13,5,ENG - Streets,Streets Operations,Streets - General Issues,24##,TRINITY ST,Hastings-Sunrise
2017,6,1,13,11,CSG - Licenses,Animal Services,Lost Pets Case,1##,MAIN ST,Downtown
2017,6,1,13,12,ENG - Streets,Streets Operations,Street - Repair,Intersection,CLARENDON ST and WAVERLEY AV,Victoria-Fraserview
2017,6,1,13,16,CSG - Inspections,Property Use,PUI General Inquiry Case,Intersection,E 17TH AV and MAIN ST,Riley Park
2017,6,1,13,18,ENG - Streets,Streets Operations,Pothole - Repair,3##,UNADDRESSED LOCATION,
2017,6,1,13,19,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),61##,LARCH ST,Kerrisdale
2017,6,1,13,28,CSG - Licenses,Animal Services,Animal Control General Inquiry Case,12##,RAYMUR AV,Strathcona
2017,6,1,13,33,ENG - Streets,Streets Operations,Street - Surface Water Flooding,Intersection,BALACLAVA ST and W 37TH AV,Dunbar Southlands
2017,6,1,13,34,ENG - Streets,Streets Operations,Street - Surface Water Flooding,Intersection,BALACLAVA ST and W 39TH AV,Dunbar Southlands
2017,6,1,13,40,CSG - Licenses,Animal Services,Animal Control General Inquiry Case,11##,BUTE ST,West End
2017,6,1,13,40,ENG - Streets,Streets Operations,Pothole - Repair,6900, - 6999 COMMERCIAL ST,Victoria-Fraserview
2017,6,1,13,40,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,32##,QUEBEC ST,Riley Park
2017,6,1,13,41,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,1##,W 26TH AV,Riley Park
2017,6,1,13,47,CSG - Inspections,Property Use,PUI Noise Complaint Case,18##,W 57TH AV,Kerrisdale
2017,6,1,13,48,CSG - Inspections,Property Use,PUI General Inquiry Case,66##,VINE ST,Kerrisdale
2017,6,1,13,48,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),28##,ST. CATHERINES ST,Mount Pleasant
2017,6,1,14,5,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),65##,BUTLER ST,Killarney
2017,6,1,14,5,CSG - Licenses,Animal Services,Holding Stray Case,23##,KINGSWAY,Renfrew-Collingwood
2017,6,1,14,6,ENG - Solid Waste,Sanitation,Cart - Garbage,41##,W 14TH AV,West Point Grey
2017,6,1,14,8,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,26##,W 35TH AV,Arbutus Ridge
2017,6,1,14,8,ENG - Streets,Streets Operations,Trees and Vegetation Encroachment - City Property,27##,WALLACE ST,West Point Grey
2017,6,1,14,11,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,20##,W GEORGIA ST,
2017,6,1,14,11,ENG - Streets,Streets Operations,Trees and Vegetation Encroachment - City Property,44##,W 11TH AV,West Point Grey
2017,6,1,14,11,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),41##,W 14TH AV,West Point Grey
2017,6,1,14,12,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,Intersection,GASTON ST and VANNESS AV,Renfrew-Collingwood
2017,6,1,14,14,ENG - Streets,Streets Operations,Trees and Vegetation Encroachment - City Property,44##,W 11TH AV,West Point Grey
2017,6,1,14,15,ENG - Streets,Streets Operations,Trees and Vegetation Encroachment - City Property,44##,W 11TH AV,West Point Grey
2017,6,1,14,16,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,21##,WATERLOO ST,Kitsilano
2017,6,1,14,16,Business Planning & Services,311 Contact Centre,Citizen Feedback,200, - 399 TERMINAL AV,Strathcona
2017,6,1,14,17,ENG - Streets,Streets Operations,Trees and Vegetation Encroachment - City Property,43##,W 11TH AV,West Point Grey
2017,6,1,14,18,Business Planning & Services,311 Contact Centre,Citizen Feedback,Intersection,OAK ST and W 7TH AV,Fairview
2017,6,1,14,18,ENG - Streets,Streets Operations,Boulevard Maintenance Issues,1##,E 4TH AV,Mount Pleasant
2017,6,1,14,19,Business Planning & Services,311 Contact Centre,Citizen Feedback,200, - 399 TERMINAL AV,Strathcona
2017,6,1,14,25,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,64##,MAIN ST,Sunset
2017,6,1,14,26,ENG - Streets,Streets Operations,Streets - General Issues,Intersection,E 41ST AV and WALES ST,Renfrew-Collingwood
2017,6,1,14,26,ENG - Streets,Streets Operations,Streets - General Issues,Intersection,E 41ST AV and WALES ST,Victoria-Fraserview
2017,6,1,14,26,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,Intersection,LOUGHEED HIGHWAY and SKEENA ST,Renfrew-Collingwood
2017,6,1,14,27,ENG - Solid Waste,Sanitation,Dead Animal Pickup Case,31##,COLFAX CRESCENT,Killarney
2017,6,1,14,27,ENG - Solid Waste,Sanitation,Cart - Garbage,41##,W 14TH AV,West Point Grey
2017,6,1,14,29,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),41##,W 14TH AV,West Point Grey
2017,6,1,14,31,Business Planning & Services,311 Contact Centre,Citizen Feedback,34##,MATAPAN CRESCENT,Renfrew-Collingwood
2017,6,1,14,32,ENG - Transportation,Transportation Planning,Bicycle Route Map Request,18##,SPYGLASS PLACE,Fairview
2017,6,1,14,32,Business Planning & Services,311 Contact Centre,Citizen Feedback,3##,W GEORGIA ST,Downtown
2017,6,1,14,33,Business Planning & Services,311 Contact Centre,Citizen Feedback,8##,DENMAN ST,West End
2017,6,1,14,36,ENG - Streets,Streets Operations,Streets - General Issues,800, - 899 ROBSON ST,Downtown
2017,6,1,14,36,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),48##,FLEMING ST,Kensington-Cedar Cottage
2017,6,1,14,36,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),10##,E 62ND AV,Sunset
2017,6,1,14,36,ENG - Streets,Traffic and Electrical Operations,Sign - Repair,800, - 899 ROBSON ST,Downtown
2017,6,1,14,37,ENG - Water & Sewer,Sewers Operations,Sewer Pipe Inquiries,23##,E 2ND AV,Grandview-Woodland
2017,6,1,14,38,ENG - Streets,Streets Operations,Pothole - Repair,1600, - 1699 E 62ND AV,Victoria-Fraserview
2017,6,1,14,39,ENG - Streets,Streets Operations,Streets - General Issues,6##,RAYMUR AV,Strathcona
2017,6,1,14,40,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,3##,UNADDRESSED LOCATION,
2017,6,1,14,42,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,3##,UNADDRESSED LOCATION,
2017,6,1,14,42,ENG - Water & Sewer,Water Operations,Water Service Locate Request,28##,W 47TH AV,Kerrisdale
2017,6,1,14,44,ENG - Streets,Streets Operations,Street - Repair,79##,ELLIOTT ST,Killarney
2017,6,1,14,48,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),70##,MAIN ST,Sunset
2017,6,1,14,49,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,60##,ST. GEORGE ST,Sunset
2017,6,1,14,50,ENG - Streets,Traffic and Electrical Operations,Street Light - Pole Repair,1900, - 1999 W 49TH AV,Kerrisdale
2017,6,1,14,52,ENG - Solid Waste,Sanitation,Cart - Garbage,77##,CARTIER ST,Marpole
2017,6,1,14,53,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),77##,CARTIER ST,Marpole
2017,6,1,14,54,ENG - Streets,Streets Operations,Pothole - Repair,2500, - 2599 W 7TH AV,Kitsilano
2017,6,1,14,54,ENG - Solid Waste,Sanitation,Cart - Garbage,3##,E 46TH AV,Sunset
2017,6,1,14,55,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),3##,E 46TH AV,Sunset
2017,6,1,14,57,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),41##,W 14TH AV,West Point Grey
2017,6,1,15,6,ENG - Solid Waste,Sanitation,Cart - Garbage,10##,E 10TH AV,Mount Pleasant
2017,6,1,15,7,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,46##,DUNBAR ST,Dunbar Southlands
2017,6,1,15,8,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,12##,BEACH AV,
2017,6,1,15,9,ENG - Streets,Streets Operations,Sidewalk - Repair,13##,E 59TH AV,Sunset
2017,6,1,15,10,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,26##,GLEN DRIVE,Mount Pleasant
2017,6,1,15,10,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,500, - 599 VICTORIA DRIVE,Grandview-Woodland
2017,6,1,15,11,CSG - Inspections,Property Use,PUI Noise Complaint Case,13##,JERVIS ST,West End
2017,6,1,15,11,ENG - Streets,Streets Operations,Pothole - Repair,25##,YALE ST,Hastings-Sunrise
2017,6,1,15,11,ENG - Streets,Streets Operations,Pothole - Repair,Intersection,E 7TH AV and MCLEAN DRIVE,Grandview-Woodland
2017,6,1,15,14,ENG - Streets,Streets Operations,Pothole - Repair,2500, - 2599 TRAFALGAR ST,Kitsilano
2017,6,1,15,19,ENG - Streets,Streets Operations,Pothole - Repair,2400, - 2599 ANCASTER CRESCENT,Victoria-Fraserview
2017,6,1,15,23,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - External Organization,18##,CYPRESS ST,Kitsilano
2017,6,1,15,24,Business Planning & Services,311 Contact Centre,Citizen Feedback,13##,E 62ND AV,Sunset
2017,6,1,15,26,ENG - Water & Sewer,Water Operations,Water Service Turn On/Off Request,24##,TRIUMPH ST,Hastings-Sunrise
2017,6,1,15,27,ENG - Streets,Traffic and Electrical Operations,Street Light - Pole Repair,800, - 899 DENMAN ST,West End
2017,6,1,15,30,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,31##,SW MARINE DRIVE,Kerrisdale
2017,6,1,15,31,Business Planning & Services,311 Contact Centre,Citizen Feedback,35##,VANNESS AV,Renfrew-Collingwood
