Year,Month,Day,Hour,Minute,Department,Division,Case_Type,Hundred_Block,Street_Name,Local_Area
2017,2,1,9,30,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),56##,FLEMING ST,Kensington-Cedar Cottage
2017,2,1,9,31,ENG - Solid Waste,Sanitation,Cart - Garbage,45##,ONTARIO ST,Riley Park
2017,2,1,9,33,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),45##,ONTARIO ST,Riley Park
2017,2,1,9,33,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,6200, - 6299 QUEBEC ST,Sunset
2017,2,1,9,33,Business Planning & Services,311 Contact Centre,Citizen Feedback,Intersection,DAVIE ST and DENMAN ST,West End
2017,2,1,9,37,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,3800, - 3899 HEATHER ST,South Cambie
2017,2,1,9,38,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),14##,W 56TH AV,Oakridge
2017,2,1,9,41,ENG - Streets,Streets Operations,Pothole - Repair,Intersection,MANITOBA ST and W 22ND AV,Riley Park
2017,2,1,9,43,ENG - Solid Waste,Sanitation,Cart - Garbage,28##,E 22ND AV,Renfrew-Collingwood
2017,2,1,9,44,CSG - Licenses,License Office,Licence Payment Request Case,18##,E HASTINGS ST,Grandview-Woodland
2017,2,1,9,46,Business Planning & Services,311 Contact Centre,Citizen Feedback,Intersection,MANITOBA ST and W 22ND AV,Riley Park
2017,2,1,9,47,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,11##,W 8TH AV,Fairview
2017,2,1,9,48,ENG - Streets,Streets Operations,Pothole - Repair,5##,W 26TH AV,South Cambie
2017,2,1,9,48,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,32##,W 48TH AV,Kerrisdale
2017,2,1,9,50,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),28##,E 22ND AV,Renfrew-Collingwood
2017,2,1,9,54,Business Planning & Services,311 Contact Centre,Citizen Feedback,Intersection,E 19TH AV and WINDERMERE ST,Renfrew-Collingwood
2017,2,1,9,55,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,Intersection,CLARK DRIVE and E 3RD AV,Grandview-Woodland
2017,2,1,9,57,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,15##,W 7TH AV,Fairview
2017,2,1,9,58,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),9##,W 52ND AV,Oakridge
2017,2,1,10,3,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,4##,W 48TH AV,Oakridge
2017,2,1,10,6,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),19##,W 37TH AV,Shaughnessy
2017,2,1,10,6,Business Planning & Services,311 Contact Centre,Citizen Feedback,Intersection,MUSQUEAM DRIVE and STAULO CRESCENT,Dunbar Southlands
2017,2,1,10,7,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,46##,PUGET DRIVE,Arbutus Ridge
2017,2,1,10,10,ENG - Office of the Deputy City Engineer,Kent Construction Supplies and Services,Snow and Ice Removal - Sidewalk Bylaw Violation,46##,PUGET DRIVE,Arbutus Ridge
2017,2,1,10,13,CSG - Inspections,Property Use,PUI General Inquiry Case,7##,BEACH AV,Downtown
2017,2,1,10,14,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,26##,E 28TH AV,Renfrew-Collingwood
2017,2,1,10,18,CSG - Licenses,Animal Services,Animal Control General Inquiry Case,11##,NELSON ST,West End
2017,2,1,10,28,Business Planning & Services,311 Contact Centre,Citizen Feedback,28##,E KENT AV NORTH,Killarney
2017,2,1,10,32,ENG - Solid Waste,Sanitation,Cart - Garbage,14##,W 55TH AV,Oakridge
2017,2,1,10,33,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),14##,W 55TH AV,Oakridge
2017,2,1,10,33,Business Planning & Services,311 Contact Centre,Citizen Feedback,8##,W 22ND AV,South Cambie
2017,2,1,10,35,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,31##,W 51ST AV,Kerrisdale
2017,2,1,10,39,ENG - Streets,Streets Operations,Pothole - Repair,14##,ROBSON ST,West End
2017,2,1,10,40,ENG - Water & Sewer,Sewers Operations,Sewer Pipe Inquiries,41##,W 12TH AV,West Point Grey
2017,2,1,10,42,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - External Organization,1500, - 1599 W 15TH AV,Fairview
2017,2,1,10,42,ENG - Solid Waste,Sanitation,Cart - Garbage,21##,FRASERVIEW DRIVE,Victoria-Fraserview
2017,2,1,10,43,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),21##,FRASERVIEW DRIVE,Victoria-Fraserview
2017,2,1,10,47,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),28##,W 17TH AV,Arbutus Ridge
2017,2,1,10,47,CSG - Licenses,Animal Services,Animal Control General Inquiry Case,17##,E 35TH AV,Kensington-Cedar Cottage
2017,2,1,10,48,ENG - Streets,Traffic and Electrical Operations,Sign - Repair,43##,WATSON ST,Riley Park
2017,2,1,10,49,Business Planning & Services,311 Contact Centre,Citizen Feedback,Intersection,MANITOBA ST and W 45TH AV,Oakridge
2017,2,1,10,50,ENG - Streets,Streets Operations,Sidewalk - Repair,21##,W 41ST AV,Kerrisdale
2017,2,1,10,52,Business Planning & Services,311 Contact Centre,Citizen Feedback,Intersection,GEORGIA VIADUCT and MAIN ST and PRIOR ST,Strathcona
2017,2,1,10,52,ENG - Streets,Streets Operations,Pothole - Repair,300, - 399 W 15TH AV,Mount Pleasant
2017,2,1,10,55,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,1700, - 1899 E 8TH AV,Grandview-Woodland
2017,2,1,10,57,Business Planning & Services,311 Contact Centre,Citizen Feedback,7##,E 29TH AV,Kensington-Cedar Cottage
2017,2,1,10,58,ENG - Streets,Streets Operations,Street - Repair,21##,W 41ST AV,Kerrisdale
2017,2,1,10,58,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,0, - 0 BURRARD BRIDGE,
2017,2,1,11,0,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,29##,W 38TH AV,Dunbar Southlands
2017,2,1,11,1,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,38##,CLARK DRIVE,Kensington-Cedar Cottage
2017,2,1,11,4,ENG - Streets,Streets Operations,Sidewalk - Repair,Intersection,FIR ST and W 4TH AV,Fairview
2017,2,1,11,4,ENG - Streets,Streets Operations,Street - Repair,5##,E 54TH AV,Sunset
2017,2,1,11,5,ENG - Streets,Streets Operations,Street - Repair,52##,RUPERT ST,Renfrew-Collingwood
2017,2,1,11,7,ENG - Office of the Deputy City Engineer,Kent Construction Supplies and Services,Snow and Ice Removal - Sidewalk Bylaw Violation,71##,ANGUS DRIVE,Kerrisdale
2017,2,1,11,14,Business Planning & Services,311 Contact Centre,Citizen Feedback,14##,W 5TH AV,Fairview
2017,2,1,11,15,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,31##,RUPERT ST,Renfrew-Collingwood
2017,2,1,11,18,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,3##,E BROADWAY,Mount Pleasant
2017,2,1,11,20,Public Safety - Fire,Prevention,Fire Reinspection Request for Firehall,19##,E BROADWAY,Grandview-Woodland
2017,2,1,11,22,Business Planning & Services,311 Contact Centre,Citizen Feedback,63##,EAST BOULEVARD,Kerrisdale
2017,2,1,11,23,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),43##,BLENHEIM ST,Dunbar Southlands
2017,2,1,11,24,Business Planning & Services,311 Contact Centre,Citizen Feedback,900, - 999 MAIN ST,Strathcona
2017,2,1,11,31,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,15##,SE MARINE DRIVE,Victoria-Fraserview
2017,2,1,11,37,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,19##,TRIUMPH ST,Grandview-Woodland
2017,2,1,11,43,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,65##,DOMAN ST,Killarney
2017,2,1,11,44,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,10##,MAINLAND ST,Downtown
2017,2,1,11,45,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,65##,DOMAN ST,Killarney
2017,2,1,11,46,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,Intersection,GEORGIA VIADUCT and MAIN ST and PRIOR ST,Strathcona
2017,2,1,11,47,ENG - Streets,Streets Operations,Street - Repair,22##,E 38TH AV,Kensington-Cedar Cottage
2017,2,1,11,48,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,19##,TRIUMPH ST,Grandview-Woodland
2017,2,1,11,50,Business Planning & Services,311 Contact Centre,Citizen Feedback,52##,TAUNTON ST,Renfrew-Collingwood
2017,2,1,11,50,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,33##,W 41ST AV,Dunbar Southlands
2017,2,1,11,52,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,Intersection,GRANDVIEW HWY SOUTH and PENTICTON ST,Renfrew-Collingwood
2017,2,1,11,52,Business Planning & Services,311 Contact Centre,Citizen Feedback,33##,W 41ST AV,Dunbar Southlands
2017,2,1,11,53,ENG - Streets,Streets Operations,Pothole - Repair,3##,UNADDRESSED LOCATION,
2017,2,1,11,54,Business Planning & Services,311 Contact Centre,Citizen Feedback,24##,E 41ST AV,Victoria-Fraserview
2017,2,1,11,56,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,22##,W 20TH AV,Arbutus Ridge
2017,2,1,11,56,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),34##,W 36TH AV,Dunbar Southlands
2017,2,1,11,58,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - External Organization,Intersection,MAIN ST and UNION ST,Strathcona
2017,2,1,11,58,ENG - Streets,Streets Operations,Pothole - Repair,3200, - 3299 E 7TH AV,Hastings-Sunrise
2017,2,1,12,1,ENG - Solid Waste,Sanitation,Cart - Garbage,3##,W CORDOVA ST,Downtown
2017,2,1,12,4,ENG - Streets,Streets Operations,Sidewalk - Repair,13##,W 73RD AV,Marpole
2017,2,1,12,5,CSG - Inspections,Property Use,PUI Noise General Inquiry Case,##,TEMPLETON DRIVE,Grandview-Woodland
2017,2,1,12,5,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,79##,LABURNUM ST,Kerrisdale
2017,2,1,12,7,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,25##,E 28TH AV,Renfrew-Collingwood
2017,2,1,12,7,Business Planning & Services,311 Contact Centre,Citizen Feedback,Intersection,BLENHEIM ST and W 37TH AV,Dunbar Southlands
2017,2,1,12,8,ENG - Transportation,Street Activities - Streets Furniture,Street Furniture Repair and Maintenance Request,14##,W 11TH AV,Fairview
2017,2,1,12,8,ENG - Transportation,Street Activities - Streets Furniture,Street Furniture Repair and Maintenance Request,3##,W CORDOVA ST,Downtown
2017,2,1,12,8,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,25##,E 28TH AV,Renfrew-Collingwood
2017,2,1,12,10,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,1900, - 1999 TRIUMPH ST,Grandview-Woodland
2017,2,1,12,11,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,2##,W 17TH AV,Riley Park
2017,2,1,12,11,ENG - Streets,Streets Operations,Pothole - Repair,1400, - 1499 MARPOLE AV,Fairview
2017,2,1,12,11,ENG - Streets,Streets Operations,Pothole - Repair,1400, - 1499 MARPOLE AV,Shaughnessy
2017,2,1,12,14,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,2##,W 17TH AV,Riley Park
2017,2,1,12,15,CSG - Licenses,Animal Services,Animal Control General Inquiry Case,7##,KOOTENAY ST,Hastings-Sunrise
2017,2,1,12,17,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,1##,W 17TH AV,Riley Park
2017,2,1,12,19,ENG - Solid Waste,Sanitation,Cart - Garbage,74##,GLADSTONE ST,Victoria-Fraserview
2017,2,1,12,21,CSG - Licenses,License Office,Licence Payment Request Case,5##,W 10TH AV,Fairview
2017,2,1,12,21,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),74##,GLADSTONE ST,Victoria-Fraserview
2017,2,1,12,22,Business Planning & Services,311 Contact Centre,Citizen Feedback,38##,W 22ND AV,Dunbar Southlands
2017,2,1,12,24,ENG - Solid Waste,Sanitation,Cart - Garbage,9##,RINGWOOD AV,Kensington-Cedar Cottage
2017,2,1,12,25,ENG - Streets,Streets Operations,Streets - General Issues,9##,W HASTINGS ST,Downtown
2017,2,1,12,25,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,Intersection,CYPRESS ST and MATTHEWS AV,Shaughnessy
2017,2,1,12,26,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,##,E 50TH AV,Sunset
2017,2,1,12,27,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,Intersection,CYPRESS ST and W 17TH AV,Shaughnessy
2017,2,1,12,35,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,Intersection,ALMA ST and CAMERON AV,Kitsilano
2017,2,1,12,35,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,35##,WALKER ST,Kensington-Cedar Cottage
2017,2,1,12,35,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,37##,NANAIMO ST,Renfrew-Collingwood
2017,2,1,12,36,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,1100, - 1299 E 12TH AV,
2017,2,1,12,37,CSG - Licenses,Animal Services,Animal Control General Inquiry Case,10##,E 31ST AV,Kensington-Cedar Cottage
2017,2,1,12,39,ENG - Water & Sewer,Sewers Operations,Sewer Manhole Issues,Intersection,CLARK DRIVE and E 1ST AV and GRANDVIEW VIADUCT,Grandview-Woodland
2017,2,1,12,41,ENG - Water & Sewer,Sewers Operations,Sewer Manhole Issues,Intersection,CLARK DRIVE and E 1ST AV and GRANDVIEW VIADUCT,Grandview-Woodland
2017,2,1,12,42,ENG - Water & Sewer,Sewers Operations,Sewer Manhole Issues,Intersection,CLARK DRIVE and E 1ST AV and GRANDVIEW VIADUCT,Grandview-Woodland
2017,2,1,12,42,ENG - Water & Sewer,Sewers Operations,Sewer Manhole Issues,Intersection,CLARK DRIVE and E 1ST AV and GRANDVIEW VIADUCT,Grandview-Woodland
2017,2,1,12,47,CSG - Inspections,Building,Building Inspection Cancellation Case,50##,ELGIN ST,Kensington-Cedar Cottage
2017,2,1,12,47,ENG - Solid Waste,Sanitation,Cart - Garbage,53##,CULLODEN ST,Kensington-Cedar Cottage
2017,2,1,12,52,ENG - Water & Sewer,Water Operations,Water General Work Request,8##,E GEORGIA ST,Strathcona
2017,2,1,12,54,CSG - Licenses,Animal Services,Animal Control General Inquiry Case,11##,BROUGHTON ST,West End
2017,2,1,12,54,ENG - Streets,Streets Operations,Pothole - Repair,24##,ALMA ST,Kitsilano
2017,2,1,12,57,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,1400, - 1499 ALBERNI ST,West End
2017,2,1,12,57,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,1300, - 1399 ALBERNI ST,West End
2017,2,1,12,58,ENG - Streets,Streets Operations,Street - Repair,7##,W 24TH AV,South Cambie
2017,2,1,12,59,Business Planning & Services,311 Contact Centre,Citizen Feedback,3700, - 3799 ONTARIO ST,Riley Park
2017,2,1,13,1,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,7##,E 32ND AV,Kensington-Cedar Cottage
2017,2,1,13,1,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),##,E 11TH AV,Mount Pleasant
2017,2,1,13,4,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,21##,E 6TH AV,Grandview-Woodland
2017,2,1,13,5,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,46##,PUGET DRIVE,Arbutus Ridge
2017,2,1,13,6,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,57##,WALES ST,Victoria-Fraserview
2017,2,1,13,7,CSG - Licenses,Animal Services,Animal Control General Inquiry Case,1##,E 15TH AV,Mount Pleasant
2017,2,1,13,7,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,54##,FLEMING ST,Kensington-Cedar Cottage
2017,2,1,13,9,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,48##,KILLARNEY ST,Renfrew-Collingwood
2017,2,1,13,11,ENG - Solid Waste,Solid Waste Management,Illegal Dumping/Abandoned Garbage Pickup,71##,QUEBEC ST,Sunset
2017,2,1,13,12,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,3200, - 3299 MCGILL ST,Hastings-Sunrise
2017,2,1,13,13,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),21##,BURQUITLAM DRIVE,Victoria-Fraserview
2017,2,1,13,13,CSG - Inspections,Property Use,PUI Noise Complaint Case,33##,W 27TH AV,Dunbar Southlands
2017,2,1,13,13,ENG - Solid Waste,Sanitation,Cart - Garbage,21##,E 30TH AV,Kensington-Cedar Cottage
2017,2,1,13,14,CSG - Licenses & Inspections,Administration Branch,Occupancy Permit Information Request,12##,SEYMOUR ST,Downtown
2017,2,1,13,18,CSG - Licenses,License Office,Licence Payment Request Case,26##,W BROADWAY,Kitsilano
2017,2,1,13,18,ENG - Solid Waste,Sanitation,Cart - Garbage,34##,W 19TH AV,Dunbar Southlands
2017,2,1,13,20,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),34##,W 19TH AV,Dunbar Southlands
2017,2,1,13,21,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,10##,NANAIMO ST,Hastings-Sunrise
2017,2,1,13,21,ENG - Solid Waste,Sanitation,Cart - Garbage,29##,E 4TH AV,Hastings-Sunrise
2017,2,1,13,21,Business Planning & Services,311 Contact Centre,Citizen Feedback,47##,MOSS ST,Renfrew-Collingwood
2017,2,1,13,23,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,1##,W 59TH AV,Marpole
2017,2,1,13,23,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,1700, - 1799 SE MARINE DRIVE,Victoria-Fraserview
2017,2,1,13,24,Business Planning & Services,311 Contact Centre,Citizen Feedback,25##,ALBERTA ST,Mount Pleasant
2017,2,1,13,25,ENG - Water & Sewer,Sewers Operations,Sewer Pipe Inquiries,25##,E 8TH AV,Hastings-Sunrise
2017,2,1,13,25,Business Planning & Services,311 Contact Centre,Citizen Feedback,33##,AUSTREY AV,Renfrew-Collingwood
2017,2,1,13,26,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,24##,MAIN ST,Mount Pleasant
2017,2,1,13,28,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,83##,VICTORIA DRIVE,Victoria-Fraserview
2017,2,1,13,29,Business Planning & Services,311 Contact Centre,Citizen Feedback,83##,VICTORIA DRIVE,Victoria-Fraserview
2017,2,1,13,31,ENG - Water & Sewer,Water Operations,Water Damage To City Water System,27##,E 26TH AV,Renfrew-Collingwood
2017,2,1,13,32,ENG - Streets,Streets Operations,Pothole - Repair,40##,W 38TH AV,Dunbar Southlands
2017,2,1,13,32,ENG - Water & Sewer,Water Operations,Water Service Turn On/Off Request,27##,E 26TH AV,Renfrew-Collingwood
2017,2,1,13,35,CSG - Licenses,License Office,Licence Payment Request Case,10##,NELSON ST,West End
2017,2,1,13,35,ENG - Streets,Streets Operations,Streets - General Issues,2000, - 2099 MACDONALD ST,Kitsilano
2017,2,1,13,36,Public Safety - Fire,Prevention,Fire Reinspection Request for Firehall,15##,E BROADWAY,Grandview-Woodland
2017,2,1,13,38,ENG - Solid Waste,Sanitation,Dead Animal Pickup Case,13##,GRANVILLE ST,Downtown
2017,2,1,13,39,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,25##,E 28TH AV,Renfrew-Collingwood
2017,2,1,13,41,ENG - Streets,Streets Operations,Pothole - Repair,1800, - 1899 FRANKLIN ST,Grandview-Woodland
2017,2,1,13,42,ENG - Water & Sewer,Water Operations,Water Service Locate Request,53##,SOMERVILLE ST,Kensington-Cedar Cottage
2017,2,1,13,43,CSG - Licenses,Animal Services,Animal Control General Inquiry Case,12##,RAYMUR AV,Strathcona
2017,2,1,13,45,ENG - Streets,Streets Operations,Homelessness/Transient Issue,3##,W GEORGIA ST,Downtown
2017,2,1,13,46,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,14##,WALNUT ST,Kitsilano
2017,2,1,13,47,CSG - Licenses,License Office,Licence Payment Request Case,1##,KEEFER ST,Downtown
2017,2,1,13,47,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,31##,E 63RD AV,Killarney
2017,2,1,13,48,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,11##,HORNBY ST,Downtown
2017,2,1,13,49,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,800, - 899 HORNBY ST,Downtown
2017,2,1,13,52,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,8##,THURLOW ST,West End
2017,2,1,13,54,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,61##,COLLINGWOOD ST,Dunbar Southlands
2017,2,1,13,55,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),24##,W 16TH AV,Arbutus Ridge
2017,2,1,13,55,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,8##,BUTE ST,West End
2017,2,1,13,59,ENG - Solid Waste,Sanitation,Cart - Garbage,18##,W 11TH AV,Kitsilano
2017,2,1,14,0,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,800, - 899 BUTE ST,West End
2017,2,1,14,0,Business Planning & Services,311 Contact Centre,Citizen Feedback,8##,W 6TH AV,Fairview
2017,2,1,14,0,ENG - Transportation,Street Activities - Streets Furniture,Street Furniture Repair and Maintenance Request,600, - 699 SMITHE ST,Downtown
