Year,Month,Day,Hour,Minute,Department,Division,Case_Type,Hundred_Block,Street_Name,Local_Area
2017,5,1,8,44,CSG - Licenses,Animal Services,Lost Pets Case,Intersection,E PENDER ST and WINDERMERE ST,Hastings-Sunrise
2017,5,1,8,44,Business Planning & Services,311 Contact Centre,Citizen Feedback,63##,CAMBIE ST,Oakridge
2017,5,1,8,45,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,41##,STAULO CRESCENT,Dunbar Southlands
2017,5,1,8,52,Business Planning & Services,311 Contact Centre,Citizen Feedback,1200, - 1299 FRANCES ST,
2017,5,1,8,53,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,5##,MAIN ST,Downtown
2017,5,1,8,53,Business Planning & Services,311 Contact Centre,Citizen Feedback,Intersection,E PENDER ST and WINDERMERE ST,Hastings-Sunrise
2017,5,1,8,54,ENG - Streets,Streets Operations,Streets - General Issues,41##,CAMBIE ST,
2017,5,1,8,55,ENG - Streets,Traffic and Electrical Operations,Sign - Repair,Intersection,OAK ST and W 7TH AV,Fairview
2017,5,1,8,56,CSG - Licenses,Animal Services,Animal Control General Inquiry Case,12##,RAYMUR AV,Strathcona
2017,5,1,9,0,ENG - Streets,Streets Operations,Streets - General Issues,41##,CAMBIE ST,
2017,5,1,9,1,CSG - Licenses,Animal Services,Holding Stray Case,14##,E 12TH AV,Kensington-Cedar Cottage
2017,5,1,9,3,Business Planning & Services,311 Contact Centre,Citizen Feedback,Intersection,E PENDER ST and WINDERMERE ST,Hastings-Sunrise
2017,5,1,9,4,CSG - Licenses,Animal Services,Lost Pets Case,6##,W 71ST AV,Marpole
2017,5,1,9,10,ENG - Solid Waste,Sanitation,Cart - Garbage,35##,MAYFAIR AV,Dunbar Southlands
2017,5,1,9,10,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),17##,W 35TH AV,Shaughnessy
2017,5,1,9,11,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,##,E 5TH AV,Mount Pleasant
2017,5,1,9,12,ENG - Solid Waste,Sanitation,Cart - Garbage,29##,W 34TH AV,Dunbar Southlands
2017,5,1,9,13,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),35##,MAYFAIR AV,Dunbar Southlands
2017,5,1,9,14,ENG - Streets,Streets Operations,Pothole - Repair,76##,CHAMPLAIN CRESCENT,Killarney
2017,5,1,9,16,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,23##,W 45TH AV,Kerrisdale
2017,5,1,9,16,Business Planning & Services,311 Contact Centre,Citizen Feedback,31##,TURNER ST,Hastings-Sunrise
2017,5,1,9,19,ENG - Streets,Streets Operations,Street - Surface Water Flooding,Intersection,HIGHBURY ST and W 26TH AV,Dunbar Southlands
2017,5,1,9,20,CSG - Inspections,Property Use,PUI Noise Complaint Case,29##,W 29TH AV,Dunbar Southlands
2017,5,1,9,20,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,33##,E HASTINGS ST,Hastings-Sunrise
2017,5,1,9,23,ENG - Water & Sewer,Sewers Operations,Sewer General Inquiries,6##,E 45TH AV,Sunset
2017,5,1,9,35,CSG - Inspections,Property Use,PUI Noise General Inquiry Case,22##,STEPHENS ST,Kitsilano
2017,5,1,9,38,ENG - Solid Waste,Sanitation,Cart - Garbage,18##,W 12TH AV,Kitsilano
2017,5,1,9,39,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),52##,GLADSTONE ST,Kensington-Cedar Cottage
2017,5,1,9,39,ENG - Water & Sewer,Sewers Operations,Sewer Manhole Issues,12##,E 33RD AV,Kensington-Cedar Cottage
2017,5,1,9,41,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,60##,COLLINGWOOD ST,Dunbar Southlands
2017,5,1,9,42,ENG - Water & Sewer,Sewers Operations,Sewer Pipe Inquiries,6##,E 45TH AV,Sunset
2017,5,1,9,43,Business Planning & Services,311 Contact Centre,Citizen Feedback,60##,COLLINGWOOD ST,Dunbar Southlands
2017,5,1,9,44,ENG - Streets,Traffic and Electrical Operations,Sign - Repair,Intersection,MAPLE ST and W 7TH AV,Kitsilano
2017,5,1,9,49,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,7500, - 7699 WEST BOULEVARD,Kerrisdale
2017,5,1,9,49,ENG - Streets,Streets Operations,Streets - General Issues,1000, - 1099 LAMEY'S MILL ROAD,Fairview
2017,5,1,9,50,ENG - Streets,Streets Operations,Streets - General Issues,Intersection,BLANCHE ST and E KENT AV NORTH,Killarney
2017,5,1,9,56,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,82##,HUDSON ST,Marpole
2017,5,1,9,56,CSG - Inspections,Property Use,PUI Noise Complaint Case,7##,THURLOW ST,West End
2017,5,1,9,57,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),30##,W 16TH AV,Kitsilano
2017,5,1,10,5,ENG - Streets,Streets Operations,Street - Repair,19##,LAKEWOOD DRIVE,Grandview-Woodland
2017,5,1,10,6,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),##,E WOODSTOCK AV,Riley Park
2017,5,1,10,11,ENG - Solid Waste,Sanitation,Cart - Garbage,51##,CHESTER ST,Kensington-Cedar Cottage
2017,5,1,10,13,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),51##,CHESTER ST,Kensington-Cedar Cottage
2017,5,1,10,14,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,##,E 53RD AV,Sunset
2017,5,1,10,17,ENG - Streets,Streets Operations,Pothole - Repair,15##,E 8TH AV,Grandview-Woodland
2017,5,1,10,19,CSG - Inspections,Electrical,Electrical Inspection Cancellation Case,29##,W 41ST AV,Kerrisdale
2017,5,1,10,20,Business Planning & Services,311 Contact Centre,Citizen Feedback,55##,RHODES ST,Renfrew-Collingwood
2017,5,1,10,22,ENG - Solid Waste,Sanitation,Green Bin Program - Feedback and General Inquiry,47##,W 6TH AV,West Point Grey
2017,5,1,10,23,ENG - Solid Waste,Sanitation,Cart - Garbage,21##,WILLIAM ST,Grandview-Woodland
2017,5,1,10,25,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),42##,W 11TH AV,West Point Grey
2017,5,1,10,28,ENG - Streets,Traffic and Electrical Operations,Street Light - Pole Repair,Intersection,GRANVILLE ST and W 58TH AV,Marpole
2017,5,1,10,29,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),33##,W 30TH AV,Dunbar Southlands
2017,5,1,10,31,ENG - Streets,Traffic and Electrical Operations,Street Light - Pole Repair,7400, - 7499 GRANVILLE ST,Marpole
2017,5,1,10,31,CSG - Licenses,Animal Services,Lost Pets Case,4##,W 12TH AV,Mount Pleasant
2017,5,1,10,33,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,77##,YUKON ST,Marpole
2017,5,1,10,34,CSG - Inspections,Building,Building Inspection Cancellation Case,58##,GLADSTONE ST,Victoria-Fraserview
2017,5,1,10,37,ENG - Transportation,Street Activities - Streets Furniture,Street Furniture Repair and Maintenance Request,Intersection,BRIGADOON AV and VICTORIA DRIVE,Victoria-Fraserview
2017,5,1,10,37,ENG - Solid Waste,Sanitation,Cart - Garbage,54##,FLEMING ST,Kensington-Cedar Cottage
2017,5,1,10,39,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,17##,W 68TH AV,Marpole
2017,5,1,10,40,ENG - Streets,Traffic and Electrical Operations,Street Light - Pole Repair,Intersection,GRANVILLE ST and W 59TH AV,Marpole
2017,5,1,10,40,ENG - Water & Sewer,Sewers Operations,Sewer General Inquiries,58##,ST. GEORGE ST,Sunset
2017,5,1,10,41,ENG - Streets,Streets Operations,Sidewalk - Repair,20##,W 6TH AV,Kitsilano
2017,5,1,10,44,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,2700, - 2899 NATAL ST,Renfrew-Collingwood
2017,5,1,10,45,ENG - Streets,Traffic and Electrical Operations,Sign - Repair,Intersection,BEATTY ST and BEATTY WALK and CAMBIE BRIDGE and NELSON ST,Downtown
2017,5,1,10,47,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),8##,E 10TH AV,Mount Pleasant
2017,5,1,10,47,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),16##,E 4TH AV,Grandview-Woodland
2017,5,1,10,48,ENG - Water & Sewer,Sewers Operations,Sewer Pipe Inquiries,30##,E 25TH AV,Renfrew-Collingwood
2017,5,1,10,51,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - External Organization,12##,QUEBEC ST,Downtown
2017,5,1,10,58,CSG - Inspections,Property Use,PUI Noise Complaint Case,1##,KEEFER ST,Downtown
2017,5,1,11,0,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),67##,RALEIGH ST,Killarney
2017,5,1,11,1,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),34##,W 39TH AV,Dunbar Southlands
2017,5,1,11,8,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),18##,CREELMAN AV,Kitsilano
2017,5,1,11,9,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,30##,VICTORIA DRIVE,Kensington-Cedar Cottage
2017,5,1,11,11,ENG - Water & Sewer,Water Operations,Water Service Locate Request,25##,ETON ST,Hastings-Sunrise
2017,5,1,11,15,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,87##,CARTIER ST,Marpole
2017,5,1,11,18,CSG - Licenses,Animal Services,Animal Control General Inquiry Case,31##,GARDEN DRIVE,Kensington-Cedar Cottage
2017,5,1,11,19,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,24##,W 10TH AV,Kitsilano
2017,5,1,11,21,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),24##,OLIVER CRESCENT,Arbutus Ridge
2017,5,1,11,22,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,1800, - 1899 SPYGLASS PLACE,Fairview
2017,5,1,11,29,ENG - Streets,Streets Operations,Pothole - Repair,1800, - 1899 SPYGLASS PLACE,Fairview
2017,5,1,11,32,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,10##,W 50TH AV,Oakridge
2017,5,1,11,33,ENG - Streets,Streets Operations,Pothole - Repair,22##,W 36TH AV,Arbutus Ridge
2017,5,1,11,44,ENG - Streets,Streets Operations,Pothole - Repair,3600, - 3799 W 19TH AV,Dunbar Southlands
2017,5,1,11,44,ENG - Streets,Traffic and Electrical Operations,Sign - Repair,1500, - 1699 E BROADWAY,Grandview-Woodland
2017,5,1,11,44,ENG - Streets,Traffic and Electrical Operations,Sign - Repair,1500, - 1699 E BROADWAY,Kensington-Cedar Cottage
2017,5,1,11,49,ENG - Solid Waste,Sanitation,Cart - Garbage,26##,KITCHENER ST,Hastings-Sunrise
2017,5,1,11,50,Business Planning & Services,311 Contact Centre,Citizen Feedback,1##,W CORDOVA ST,Downtown
2017,5,1,11,53,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),31##,E 8TH AV,Hastings-Sunrise
2017,5,1,11,55,ENG - Streets,Streets Operations,Pothole - Repair,6##,NELSON ST,Downtown
2017,5,1,11,57,ENG - Streets,Streets Operations,Trees and Vegetation Encroachment - City Property,23##,W 15TH AV,Kitsilano
2017,5,1,11,58,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,13##,E 36TH AV,Kensington-Cedar Cottage
2017,5,1,12,0,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,44##,W 13TH AV,West Point Grey
2017,5,1,12,1,Business Planning & Services,311 Contact Centre,Citizen Feedback,Intersection,BLENHEIM ST and SW MARINE DRIVE,Kerrisdale
2017,5,1,12,1,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,13##,E 36TH AV,Kensington-Cedar Cottage
2017,5,1,12,3,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),31##,E 8TH AV,Hastings-Sunrise
2017,5,1,12,4,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,2900, - 2999 CAROLINA ST,Mount Pleasant
2017,5,1,12,5,ENG - Streets,Traffic and Electrical Operations,Sign - Repair,Intersection,COOPERAGE WAY and MARINASIDE CRESCENT,Downtown
2017,5,1,12,11,ENG - Streets,Traffic and Electrical Operations,Street Light - Pole Repair,3100, - 3199 E 1ST AV,Hastings-Sunrise
2017,5,1,12,14,CSG - Inspections,Property Use,PUI Noise Complaint Case,10##,CANADA PLACE,
2017,5,1,12,14,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),35##,W 37TH AV,Dunbar Southlands
2017,5,1,12,14,Business Planning & Services,311 Contact Centre,Citizen Feedback,10##,BEACH AV,West End
2017,5,1,12,16,ENG - Streets,Streets Operations,Street - Surface Water Flooding,6##,E GEORGIA ST,Strathcona
2017,5,1,12,16,ENG - Solid Waste,Sanitation,Cart - Garbage,24##,ETON ST,Hastings-Sunrise
2017,5,1,12,19,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),24##,ETON ST,Hastings-Sunrise
2017,5,1,12,22,ENG - Streets,Streets Operations,Streets - General Issues,26##,ADANAC ST,Hastings-Sunrise
2017,5,1,12,24,ENG - Solid Waste,Sanitation,Cart - Garbage,81##,CARTIER ST,Marpole
2017,5,1,12,24,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,77##,STIKINE PLACE,Killarney
2017,5,1,12,25,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),81##,CARTIER ST,Marpole
2017,5,1,12,26,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,77##,STIKINE PLACE,Killarney
2017,5,1,12,27,Business Planning & Services,311 Contact Centre,Citizen Feedback,77##,STIKINE PLACE,Killarney
2017,5,1,12,30,ENG - Streets,Streets Operations,Sidewalk - Repair,1##,ONTARIO PLACE,Sunset
2017,5,1,12,32,Business Planning & Services,311 Contact Centre,Citizen Feedback,29##,W 42ND AV,Kerrisdale
2017,5,1,12,35,Business Planning & Services,311 Contact Centre,Citizen Feedback,53##,CULLODEN ST,Kensington-Cedar Cottage
2017,5,1,12,37,CSG - Inspections,Property Use,PUI Noise Complaint Case,11##,W GEORGIA ST,Downtown
2017,5,1,12,39,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,63##,BUTLER ST,Killarney
2017,5,1,12,44,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),19##,E 55TH AV,Victoria-Fraserview
2017,5,1,12,45,Business Planning & Services,311 Contact Centre,Citizen Feedback,6100, - 6299 CEDARHURST ST,Kerrisdale
2017,5,1,12,46,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),18##,HARRISON DRIVE,Victoria-Fraserview
2017,5,1,12,47,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,18##,HARRISON DRIVE,Victoria-Fraserview
2017,5,1,12,48,ENG - Streets,Streets Operations,Sidewalk - Repair,4##,RICHARDS ST,Downtown
2017,5,1,12,55,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,1800, - 1899 SPYGLASS PLACE,Fairview
2017,5,1,12,58,Business Planning & Services,311 Contact Centre,Citizen Feedback,Intersection,ALMA ST and W 4TH AV,Kitsilano
2017,5,1,12,59,ENG - Solid Waste,Sanitation,Cart - Garbage,21##,GRAVELEY ST,Grandview-Woodland
2017,5,1,13,1,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),21##,GRAVELEY ST,Grandview-Woodland
2017,5,1,13,1,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,32##,W 4TH AV,Kitsilano
2017,5,1,13,2,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,55##,SLOCAN ST,Renfrew-Collingwood
2017,5,1,13,7,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,55##,CHAMBERS ST,Renfrew-Collingwood
2017,5,1,13,11,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,62##,TYNE ST,Killarney
2017,5,1,13,12,ENG - Streets,Streets Operations,Pothole - Repair,3500, - 3599 W 14TH AV,Kitsilano
2017,5,1,13,12,ENG - Solid Waste,Sanitation,Dead Animal Pickup Case,12##,MARINASIDE CRESCENT,Downtown
2017,5,1,13,12,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,45##,HARRIET ST,Kensington-Cedar Cottage
2017,5,1,13,14,ENG - Solid Waste,Sanitation,Cart - Garbage,58##,ALMA ST,Dunbar Southlands
2017,5,1,13,15,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,48##,COLLINGWOOD ST,Dunbar Southlands
2017,5,1,13,15,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,45##,HARRIET ST,Kensington-Cedar Cottage
2017,5,1,13,16,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),45##,HARRIET ST,Kensington-Cedar Cottage
2017,5,1,13,17,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,5800, - 5899 WEST BOULEVARD,Kerrisdale
2017,5,1,13,19,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),58##,ALMA ST,Dunbar Southlands
2017,5,1,13,21,CSG - Licenses,Animal Services,Animal Control General Inquiry Case,12##,RAYMUR AV,Strathcona
2017,5,1,13,25,ENG - Solid Waste,Sanitation,Cart - Garbage,81##,OSLER ST,Marpole
2017,5,1,13,29,ENG - Streets,Streets Operations,Pothole - Repair,68##,ANGUS DRIVE,Kerrisdale
2017,5,1,13,31,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),85##,SHAUGHNESSY ST,Marpole
2017,5,1,13,32,ENG - Streets,Streets Operations,Pothole - Repair,26##,E HASTINGS ST,Hastings-Sunrise
2017,5,1,13,34,ENG - Streets,Streets Operations,Boulevard Maintenance Issues,29##,SPRUCE ST,Fairview
2017,5,1,13,35,ENG - Streets,Streets Operations,Sidewalk - Repair,Intersection,HORNBY ST and W GEORGIA ST,Downtown
2017,5,1,13,38,ENG - Streets,Streets Operations,Homelessness/Transient Issue,Intersection,ALEXANDER ST and DUNLEVY AV,Strathcona
2017,5,1,13,46,ENG - Solid Waste,Sanitation,Cart - Garbage,7##,VICTORIA DRIVE,Grandview-Woodland
2017,5,1,13,46,ENG - Streets,Streets Operations,Pothole - Repair,3300, - 3499 W 33RD AV,Dunbar Southlands
2017,5,1,13,47,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),46##,W 14TH AV,West Point Grey
2017,5,1,13,50,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),7##,VICTORIA DRIVE,Grandview-Woodland
2017,5,1,13,52,ENG - Water & Sewer,Sewers Operations,Sewer General Inquiries,18##,CROWE ST,Mount Pleasant
2017,5,1,13,53,ENG - Solid Waste,Sanitation,Cart - Garbage,12##,E 7TH AV,Mount Pleasant
2017,5,1,13,54,Business Planning & Services,311 Contact Centre,Citizen Feedback,14##,HARO ST,West End
2017,5,1,13,54,ENG - Water & Sewer,Sewers Operations,Catch Basin Issues,28##,E 12TH AV,Renfrew-Collingwood
2017,5,1,13,54,Business Planning & Services,311 Contact Centre,Citizen Feedback,26##,MCBAIN AV,Arbutus Ridge
2017,5,1,13,55,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),74##,HUMM ST,Victoria-Fraserview
2017,5,1,13,56,Business Planning & Services,311 Contact Centre,Citizen Feedback,Intersection,ARBUTUS ST and W 6TH AV,Kitsilano
2017,5,1,13,57,Business Planning & Services,311 Contact Centre,Citizen Feedback,100, - 199 W CORDOVA ST,Downtown
2017,5,1,13,57,ENG - Streets,Streets Operations,Pothole - Repair,4100, - 4199 WALLACE ST,Dunbar Southlands
2017,5,1,13,59,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,32##,E 25TH AV,Renfrew-Collingwood
2017,5,1,14,0,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,8##,DENMAN ST,West End
2017,5,1,14,0,ENG - Streets,Streets Operations,Pothole - Repair,7##,VICTORIA DRIVE,Grandview-Woodland
2017,5,1,14,4,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),7##,VICTORIA DRIVE,Grandview-Woodland
2017,5,1,14,7,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,3##,UNADDRESSED LOCATION,
2017,5,1,14,13,ENG - Streets,Streets Operations,Street - Repair,1900, - 1999 W 3RD AV,Kitsilano
2017,5,1,14,14,ENG - Streets,Traffic and Electrical Operations,Street and Traffic Light - Utility Damage,27##,SPRUCE ST,Fairview
2017,5,1,14,14,ENG - Water & Sewer,Water Operations,Water Work Site Complaint,53##,OAK ST,Shaughnessy
2017,5,1,14,17,ENG - Streets,Traffic and Electrical Operations,Street and Traffic Light - Utility Damage,27##,SPRUCE ST,Fairview
2017,5,1,14,17,ENG - Streets,Traffic and Electrical Operations,Sign - Repair,19##,W 7TH AV,Kitsilano
2017,5,1,14,21,ENG - Streets,Streets Operations,Boulevard Maintenance Issues,26##,E 28TH AV,Renfrew-Collingwood
2017,5,1,14,21,ENG - Water & Sewer,Water Operations,Water General Inquiry,53##,OAK ST,Shaughnessy
2017,5,1,14,22,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,29##,E GEORGIA ST,Hastings-Sunrise
2017,5,1,14,23,CSG - Inspections,Property Use,PUI Noise Complaint Case,11##,MAINLAND ST,Downtown
2017,5,1,14,23,ENG - Water & Sewer,Sewers Operations,Sewer Pipe Inquiries,14##,E 10TH AV,Kensington-Cedar Cottage
2017,5,1,14,24,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),35##,W 36TH AV,Dunbar Southlands
2017,5,1,14,30,ENG - Water & Sewer,Sewers Operations,Sewer General Inquiries,53##,OAK ST,Shaughnessy
2017,5,1,14,33,Public Safety - Fire,Prevention,FPB_General Inquiry Case,13##,W 73RD AV,Marpole
2017,5,1,14,33,ENG - Solid Waste,Sanitation,Cart - Garbage,27##,W 32ND AV,Arbutus Ridge
2017,5,1,14,40,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),27##,W 32ND AV,Arbutus Ridge
2017,5,1,14,42,ENG - Solid Waste,Sanitation,Cart - Garbage,69##,ARBUTUS DIVERSION,Kerrisdale
2017,5,1,14,43,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,66##,LANARK ST,Victoria-Fraserview
2017,5,1,14,44,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,3##,CARRALL ST,Downtown
2017,5,1,14,45,ENG - Streets,Streets Operations,Street - Repair,3500, - 3599 CROWN ST,Dunbar Southlands
2017,5,1,14,45,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),46##,W 13TH AV,West Point Grey
2017,5,1,14,45,ENG - Streets,Streets Operations,Street - Repair,8##,E 27TH AV,Kensington-Cedar Cottage
2017,5,1,14,47,ENG - Streets,Streets Operations,Street - Repair,3600, - 3699 CROWN ST,Dunbar Southlands
2017,5,1,14,48,ENG - Streets,Streets Operations,Street - Surface Water Flooding,29##,E GEORGIA ST,Hastings-Sunrise
2017,5,1,14,48,CSG - Licenses,Animal Services,Animal Control General Inquiry Case,6##,W 71ST AV,Marpole
2017,5,1,14,50,ENG - Water & Sewer,Water Operations,Water Work Site Complaint,2##,E 19TH AV,Riley Park
2017,5,1,14,50,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),69##,ARBUTUS DIVERSION,Kerrisdale
2017,5,1,14,51,ENG - Solid Waste,Sanitation,Cart - Garbage,9##,CARDERO ST,West End
2017,5,1,14,52,ENG - Solid Waste,Sanitation,Cart - Garbage,42##,ST. CATHERINES ST,Kensington-Cedar Cottage
2017,5,1,14,54,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,32##,E 49TH AV,Killarney
2017,5,1,14,56,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),9##,CARDERO ST,West End
2017,5,1,14,57,ENG - Streets,Streets Operations,Streets - General Issues,29##,E GEORGIA ST,Hastings-Sunrise
